location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
France,2021-05-04,5741537,24377,20876.286,105548,257,255.143,84978.919,360.797,308.984,1562.187,3.804,3.776,0.82,405706,NA,NA,6.005,311360,4.608,people tested,23608585,16675147,7008387,535831,416761,34.94,24.68,10.37,6168,63.89,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA
Poland,2021-06-10,2876667,378,367.857,74447,84,53.143,76008.588,9.988,9.72,1967.072,2.219,1.404,0.52,-52556,16044546,423.936,-1.389,39822,1.052,people tested,23628450,15168747,9204705,388308,328779,62.43,40.08,24.32,8687,53.7,37846605,124.027,41.8,16.763,10.202,27216.445,NA,227.331,5.91,23.3,33.1,NA,6.62,78.73,0.88,NA
Japan,2021-06-13,775624,1384,1806.286,14023,32,70.286,6132.556,10.943,14.282,110.874,0.253,0.556,0.71,25059,14667199,115.968,0.198,64487,0.51,people tested,23685319,17580587,6104732,NA,918663,18.73,13.9,4.83,7264,49.07,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA
Turkey,2021-05-04,4929118,28997,31219.429,41527,336,352.857,58444.066,343.815,370.166,492.382,3.984,4.184,0.67,241747,48229733,571.855,2.866,256341,3.039,tests performed,23729113,14132161,9596952,434636,292950,28.14,16.76,11.38,3473,87.04,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.82,NA
Germany,2021-04-21,3222888,24354,19678,80938,258,215.857,38466.654,290.676,234.866,966.032,3.079,2.576,1.06,NA,NA,NA,NA,194559,2.322,tests performed,23773597,18036516,5737105,719761,512409,28.37,21.53,6.85,6116,75,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA
United Kingdom,2021-03-08,4235989,4823,5957.143,124801,65,230.571,62398.562,71.046,87.752,1838.391,0.957,3.396,0.79,1529525,94863125,1397.389,22.531,942647,13.886,tests performed,23773959,22592528,1181431,254061,350177,35.02,33.28,1.74,5158,82.41,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,NA
Russia,2021-05-15,4875308,8667,8425.286,113541,359,349.143,33407.517,59.39,57.733,778.027,2.46,2.392,1.02,374100,133510681,914.867,2.563,291138,1.995,tests performed,23858201,14265642,9592559,566156,323018,16.35,9.78,6.57,2213,36.57,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA
Canada,2021-05-31,1389328,2970,3012.429,25528,55,42.429,36811.039,78.692,79.816,676.379,1.457,1.124,0.68,72716,34790069,921.783,1.927,81608,2.162,tests performed,23862397,21783824,2078573,390181,354408,63.22,57.72,5.51,9390,73.61,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,NA
Italy,2021-05-08,4102921,10174,9614.857,122694,224,237.286,67859.692,168.271,159.024,2029.28,3.705,3.925,0.82,338436,60871018,1006.768,5.598,273295,4.52,tests performed,23880840,16734179,7321809,512831,469808,39.5,27.68,12.11,7770,77.78,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,NA
Spain,2021-05-20,3631661,5733,4744.143,79601,33,45.714,77674.641,122.618,101.469,1702.521,0.706,0.978,0.92,NA,42861326,916.726,NA,108112,2.312,tests performed,23962365,16347683,7865313,459280,325523,51.25,34.96,16.82,6962,61.57,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,NA
Russia,2021-05-16,4883734,8426,8444.714,113927,386,357.429,33465.256,57.738,57.866,780.672,2.645,2.449,1.02,308461,133819142,916.981,2.114,298306,2.044,tests performed,23970334,14313416,9656918,112133,325533,16.43,9.81,6.62,2231,36.57,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA
China,2021-01-31,89611,42,64.143,4636,0,0.143,62.259,0.029,0.045,3.221,0,0,0.65,NA,NA,NA,NA,NA,NA,no information,24000000,NA,NA,NA,651673,1.67,NA,NA,453,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA
Indonesia,2021-05-20,1758898,5797,3892.286,48887,218,167.286,6430.516,21.194,14.23,178.73,0.797,0.612,1.1,55741,10598569,38.748,0.204,36499,0.133,people tested,24033424,14452878,9580546,NA,202317,8.79,5.28,3.5,740,68.98,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,NA
Poland,2021-06-11,2877007,340,370.857,74515,68,59.143,76017.571,8.984,9.799,1968.869,1.797,1.563,0.52,104550,16149096,426.699,2.762,50056,1.323,people tested,24045826,15324134,9479766,417376,327413,63.53,40.49,25.05,8651,53.7,37846605,124.027,41.8,16.763,10.202,27216.445,NA,227.331,5.91,23.3,33.1,NA,6.62,78.73,0.88,NA
United Kingdom,2021-03-09,4241858,5869,5879.714,125032,231,214.571,62485.015,86.454,86.612,1841.793,3.403,3.161,0.82,1374579,96352115,1419.322,20.248,1051091,15.483,tests performed,24064182,22809829,1254353,290223,352165,35.45,33.6,1.85,5188,82.41,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,NA
Russia,2021-05-17,4892938,9204,8568.429,114263,336,360.429,33528.325,63.069,58.714,782.975,2.302,2.47,1.02,213134,134032276,918.442,1.46,301134,2.063,tests performed,24087535,14361832,9725703,117201,328772,16.51,9.84,6.66,2253,36.57,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA
Turkey,2021-05-05,4955594,26476,29224,41883,356,355,58757.989,313.923,346.506,496.603,4.221,4.209,0.65,229491,48459224,574.576,2.721,248660,2.948,tests performed,24103883,14264014,9839869,374770,281583,28.58,16.91,11.67,3339,87.04,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.82,NA
France,2021-05-05,5767541,26004,20079.429,105792,244,245,85363.797,384.878,297.19,1565.798,3.611,3.626,0.81,354362,NA,NA,5.245,316936,4.691,people tested,24154531,16996496,7238987,545946,426245,35.75,25.16,10.71,6309,63.89,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA
Canada,2021-06-01,1390979,1651,2719.714,25546,18,39.571,36854.783,43.744,72.06,676.856,0.477,1.048,0.67,72790,34862859,923.711,1.929,78215,2.072,tests performed,24169346,22007819,2161527,306949,361660,64.04,58.31,5.73,9582,73.61,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,NA
Brazil,2021-04-07,13193205,92625,63494,340776,3829,2751.571,62068.318,435.761,298.712,1603.204,18.014,12.945,0.99,NA,NA,NA,NA,NA,NA,no information,24197996,18859274,5338722,1347205,720288,11.38,8.87,2.51,3389,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,NA,2.2,75.88,0.765,NA
Mexico,2021-05-19,2387512,2000,2289.857,220850,104,180,18517.498,15.512,17.76,1712.908,0.807,1.396,0.97,15747,6538684,50.714,0.122,12769,0.099,people tested,24223297,16173646,11131624,NA,319549,18.79,12.54,8.63,2478,44.44,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA
Italy,2021-05-09,4111210,8289,9492.571,122833,139,236.571,67996.786,137.095,157.001,2031.579,2.299,3.913,0.8,226006,61097024,1010.506,3.738,283171,4.683,tests performed,24263829,16990229,7457760,382989,471705,40.13,28.1,12.33,7802,77.78,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,NA
Poland,2021-06-12,2877243,236,345.571,74562,47,60.429,76023.807,6.236,9.131,1970.111,1.242,1.597,0.51,55059,16204155,428.153,1.455,50863,1.344,people tested,24360781,15457211,9675538,314955,333559,64.37,40.84,25.57,8813,53.7,37846605,124.027,41.8,16.763,10.202,27216.445,NA,227.331,5.91,23.3,33.1,NA,6.62,78.73,0.88,NA
India,2021-03-09,11262707,17921,17598.714,158063,133,102.429,8161.356,12.986,12.753,114.538,0.096,0.074,1.24,NA,222716796,161.388,NA,728391,0.528,samples tested,24367906,20004227,4363679,1359173,1249594,1.77,1.45,0.32,906,57.87,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,NA
United Kingdom,2021-03-10,4247879,6021,5822.714,125222,190,172.143,62573.708,88.693,85.772,1844.592,2.799,2.536,0.85,1554080,98018418,1443.868,22.892,1161628,17.111,tests performed,24405231,23053716,1351515,341049,351257,35.95,33.96,1.99,5174,82.41,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,NA
Germany,2021-04-22,3254609,31721,20622.429,81203,265,218.714,38845.258,378.605,246.138,969.195,3.163,2.61,1.05,NA,NA,NA,NA,196908,2.35,tests performed,24410695,18606682,5804037,637098,506369,29.14,22.21,6.93,6044,75,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA
Indonesia,2021-05-21,1764644,5746,4337,49073,186,178.571,6451.523,21.007,15.856,179.41,0.68,0.653,1.12,71775,10670344,39.011,0.262,44475,0.163,people tested,24431758,14685236,9746522,398334,258484,8.93,5.37,3.56,945,68.98,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,NA
Turkey,2021-05-06,4977982,22388,27040.286,42187,304,350,59023.442,265.452,320.614,500.207,3.604,4.15,0.63,253382,48712606,577.581,3.004,245128,2.906,tests performed,24467719,14391595,10076124,363836,271364,29.01,17.06,11.95,3218,87.04,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.82,NA
Poland,2021-06-13,2877469,226,333.286,74573,11,60.143,76029.779,5.971,8.806,1970.401,0.291,1.589,0.51,47640,16251795,429.412,1.259,51402,1.358,people tested,24470301,15503070,9747952,109520,333706,64.66,40.96,25.76,8817,53.7,37846605,124.027,41.8,16.763,10.202,27216.445,NA,227.331,5.91,23.3,33.1,NA,6.62,78.73,0.88,1.75
Russia,2021-05-18,4900995,8057,8578.143,114619,356,365.143,33583.535,55.21,58.781,785.414,2.439,2.502,1.02,276580,134308856,920.337,1.895,310627,2.129,tests performed,24519227,14592957,9926270,431692,382121,16.8,10,6.8,2618,36.57,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA
Canada,2021-06-02,1393163,2184,2698.714,25590,44,41,36912.649,57.866,71.504,678.022,1.166,1.086,0.66,65068,34927927,925.435,1.724,79369,2.103,tests performed,24522064,22258278,2263786,352718,369003,64.97,58.97,6,9777,73.61,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,NA
Spain,2021-05-23,3636453,0,4522,79620,0,40.143,77777.134,0,96.717,1702.927,0,0.859,0.96,NA,NA,NA,NA,107835,2.306,tests performed,24534056,16709939,8130648,NA,317281,52.47,35.74,17.39,6786,61.57,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,2.03
United States,2021-01-27,25659314,153961,162833.857,437155,3967,3318.286,77519.966,465.135,491.941,1320.699,11.985,10.025,0.84,2053328,302816236,914.845,6.203,1649030,4.982,tests performed,24652634,20687970,3801053,1111640,1161050,7.37,6.19,1.14,3472,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.926,NA
Poland,2021-06-14,2877608,139,325.714,74574,1,59.143,76033.451,3.673,8.606,1970.428,0.026,1.563,0.5,32916,16284711,430.282,0.87,51567,1.363,people tested,24687629,15549895,9929923,217328,335286,65.23,41.09,26.24,8859,53.7,37846605,124.027,41.8,16.763,10.202,27216.445,NA,227.331,5.91,23.3,33.1,NA,6.62,78.73,0.88,NA
Turkey,2021-05-07,4998089,20107,25356.857,42465,278,333.429,59261.848,238.407,300.654,503.503,3.296,3.953,0.62,251194,48963800,580.559,2.978,243114,2.883,tests performed,24691044,14476881,10214163,223325,267736,29.28,17.17,12.11,3175,87.04,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.82,NA
Italy,2021-05-10,4116287,5077,9368.429,123031,198,228.286,68080.757,83.97,154.948,2034.854,3.275,3.776,0.79,130000,61227024,1012.656,2.15,284338,4.703,tests performed,24704039,17282697,7613584,440210,475731,40.86,28.58,12.59,7868,74.07,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,NA
United Kingdom,2021-03-11,4254714,6835,5850,125403,181,163.429,62674.392,100.683,86.174,1847.259,2.666,2.407,0.87,1614145,99753919,1469.433,23.777,1260123,18.562,tests performed,24759603,23314525,1445078,354372,338103,36.47,34.34,2.13,4980,82.41,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,NA
France,2021-05-06,5789283,21742,19392.857,106011,219,232.286,85685.594,321.797,287.028,1569.04,3.241,3.438,0.81,444149,NA,NA,6.574,325097,4.812,people tested,24767914,17370597,7489516,613383,435363,36.66,25.71,11.09,6444,63.89,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA
Indonesia,2021-05-23,1775220,5280,5067.143,49328,123,176.429,6490.189,19.304,18.525,180.343,0.45,0.645,1.13,NA,10765788,39.36,NA,50944,0.186,people tested,24790758,14909734,9881024,NA,295666,9.06,5.45,3.61,1081,68.98,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,NA
Indonesia,2021-05-24,1781127,5907,5297.429,49455,127,164.286,6511.785,21.596,19.367,180.807,0.464,0.601,1.13,54406,10820194,39.559,0.199,53433,0.195,people tested,24826221,14919592,9906629,35463,272022,9.08,5.45,3.62,995,68.98,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,NA
Turkey,2021-05-08,5016141,18052,23819,42746,281,320.286,59475.889,214.041,282.42,506.835,3.332,3.798,0.6,228873,49192673,583.273,2.714,241211,2.86,tests performed,24853353,14545524,10307829,162309,279187,29.47,17.25,12.22,3310,87.04,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.82,NA
Russia,2021-05-19,4908794,7799,8535.714,115003,384,370.429,33636.976,53.442,58.49,788.046,2.631,2.538,1.02,337162,134646018,922.647,2.31,320134,2.194,tests performed,24862902,14718070,10144832,343675,326708,17.04,10.09,6.95,2239,36.57,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA
Spain,2021-05-24,3647520,11067,4522.857,79711,91,39.857,78013.837,236.703,96.736,1704.874,1.946,0.852,0.97,NA,NA,NA,NA,107742,2.304,tests performed,24876302,16953205,8250814,342246,326994,53.21,36.26,17.65,6994,61.57,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,NA
Turkey,2021-05-09,5031332,15191,22277.714,43029,283,312.143,59656.007,180.118,264.145,510.191,3.356,3.701,0.58,197468,49390141,585.614,2.341,235115,2.788,tests performed,24918773,14585980,10332793,65420,273148,29.55,17.29,12.25,3239,87.04,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.82,NA
Canada,2021-06-03,1395336,2173,2334.714,25627,37,33.429,36970.224,57.575,61.86,679.002,0.98,0.886,0.65,89777,35017704,927.814,2.379,81163,2.15,tests performed,24933524,22530589,2402935,411460,369459,66.06,59.7,6.37,9789,73.61,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,NA
Germany,2021-04-23,3276871,22262,20394.714,81492,289,228.286,39110.966,265.707,243.42,972.645,3.449,2.725,1.03,NA,NA,NA,NA,199256,2.378,tests performed,24961117,19089718,5871432,550422,499884,29.79,22.78,7.01,5966,75,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA
Brazil,2021-04-08,13279857,86652,62859,345025,4249,2820.143,62475.978,407.66,295.724,1623.193,19.99,13.268,1,NA,NA,NA,NA,NA,NA,no information,24981199,19386057,5595142,783203,726681,11.75,9.12,2.63,3419,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,NA,2.2,75.88,0.765,NA
Mexico,2021-05-20,2390140,2628,2146.429,221080,230,168.429,18537.881,20.383,16.648,1714.692,1.784,1.306,0.98,14744,6553428,50.828,0.114,12727,0.099,people tested,24988066,16819083,11384107,764769,367826,19.38,13.04,8.83,2853,44.44,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA
Turkey,2021-05-10,5044936,13604,20687.857,43311,282,302.857,59817.309,161.301,245.294,513.534,3.344,3.591,0.56,213863,49604004,588.15,2.536,230860,2.737,tests performed,25018078,14618167,10399911,99305,246229,29.66,17.33,12.33,2920,87.04,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.82,NA
Japan,2021-06-14,776565,941,1768.571,14083,60,68.143,6139.996,7.44,13.983,111.349,0.474,0.539,0.71,60314,14727513,116.445,0.477,62370,0.493,people tested,25038536,18436101,6602435,1353217,955765,19.8,14.58,5.22,7557,49.07,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA
Italy,2021-05-11,4123230,6943,9058.429,123282,251,220.571,68195.589,114.833,149.821,2039.006,4.151,3.648,0.77,286428,61513452,1017.393,4.737,280184,4.634,tests performed,25160253,17583953,7778307,456214,476867,41.61,29.08,12.86,7887,74.07,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,NA
Russia,2021-05-20,4917906,9112,8657.571,115393,390,371.143,33699.415,62.439,59.325,790.718,2.672,2.543,1.02,358989,135005007,925.107,2.46,318583,2.183,tests performed,25166959,14888987,10277972,304057,340575,17.25,10.2,7.04,2334,36.57,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA
Turkey,2021-05-11,5059433,14497,18616.429,43589,278,294.571,59989.198,171.889,220.733,516.83,3.296,3.493,0.54,226452,49830456,590.835,2.685,228675,2.711,tests performed,25178674,14660551,10518123,160596,207080,29.85,17.38,12.47,2455,87.04,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.82,NA
United Kingdom,2021-03-12,4261398,6684,5944.286,125579,176,154.857,62772.851,98.459,87.563,1849.851,2.593,2.281,0.88,1402203,101275568,1491.848,20.655,1333016,19.636,tests performed,25216857,23684103,1532754,457254,332820,37.15,34.89,2.26,4903,82.41,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,NA
Spain,2021-05-25,3652879,5359,4718.714,79801,90,42.714,78128.456,114.619,100.925,1706.799,1.925,0.914,0.98,NA,NA,NA,NA,107650,2.302,tests performed,25280864,17187731,8434233,404562,329558,54.07,36.76,18.04,7049,61.57,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,NA
Germany,2021-04-24,3291293,14422,19569.714,81610,118,234.143,39283.099,172.133,233.574,974.053,1.408,2.795,1.01,NA,NA,NA,NA,201604,2.406,tests performed,25327983,19397605,5930413,366866,500275,30.23,23.15,7.08,5971,75,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA
Turkey,2021-05-12,5072462,13029,16695.429,43821,232,276.857,60143.682,154.484,197.956,519.581,2.751,3.283,0.53,228192,50058648,593.54,2.706,228489,2.709,tests performed,25348875,14711273,10637602,170201,177856,30.06,17.44,12.61,2109,87.04,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.82,NA
France,2021-05-07,5808421,19138,18655.143,106262,251,226.714,85968.851,283.256,276.11,1572.755,3.715,3.356,0.81,508482,NA,NA,7.526,330510,4.892,people tested,25393433,17738694,7765841,625519,445675,37.58,26.25,11.49,6596,63.89,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA
Canada,2021-06-04,1397370,2034,2180.429,25668,41,34.857,37024.116,53.892,57.772,680.088,1.086,0.924,0.65,86977,35104681,930.119,2.305,79218,2.099,tests performed,25397448,22825634,2571814,463924,369534,67.29,60.48,6.81,9791,73.61,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,NA
Turkey,2021-05-13,5083996,11534,15144.857,44059,238,267.429,60280.439,136.758,179.571,522.403,2.822,3.171,0.54,201295,50259943,595.927,2.387,221048,2.621,tests performed,25402277,14732527,10669750,53402,133508,30.12,17.47,12.65,1583,87.04,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.82,NA
Russia,2021-05-21,4926717,8811,8582.286,115764,371,368.857,33759.792,60.376,58.809,793.26,2.542,2.528,1.01,334880,135339887,927.402,2.295,314758,2.157,tests performed,25468057,15031015,10437042,301098,310859,17.45,10.3,7.15,2130,36.57,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824,NA
Poland,2021-06-16,2878061,242,253.143,74688,62,46.429,76045.421,6.394,6.689,1973.44,1.638,1.227,0.5,54030,16396697,433.241,1.428,42799,1.131,people tested,25482985,15810905,10485703,NA,320406,67.33,41.78,27.71,8466,53.7,37846605,124.027,41.8,16.763,10.202,27216.445,NA,227.331,5.91,23.3,33.1,NA,6.62,78.73,0.88,NA
Turkey,2021-05-14,5095390,11394,13900.143,44301,242,262.286,60415.537,135.098,164.813,525.273,2.869,3.11,0.57,203073,50463016,598.335,2.408,214174,2.539,tests performed,25561998,14814316,10747682,159721,124422,30.31,17.57,12.74,1475,87.04,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.82,NA
Germany,2021-04-25,3306692,15399,21595.714,81671,61,231.286,39466.893,183.794,257.755,974.781,0.728,2.761,1.01,NA,55453371,661.862,NA,203953,2.434,tests performed,25610296,19631952,5978379,282313,502321,30.57,23.43,7.14,5995,75,83783945,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,9.6
Mexico,2021-05-21,2392744,2604,2107,221256,176,156.714,18558.077,20.197,16.342,1716.057,1.365,1.215,0.99,14964,6568392,50.944,0.116,12724,0.099,people tested,25626413,17386061,11584756,638347,423057,19.88,13.48,8.99,3281,44.44,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA
Italy,2021-05-12,4131078,7848,8668.286,123544,262,219.857,68325.39,129.801,143.368,2043.339,4.333,3.636,0.75,306744,61820196,1022.467,5.073,277267,4.586,tests performed,25643820,17908591,7946084,483567,477002,42.41,29.62,13.14,7889,74.07,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,NA
France,2021-05-08,5829166,20745,17951.571,106438,176,224.429,86275.892,307.041,265.696,1575.36,2.605,3.322,0.81,87101,NA,NA,1.289,333032,4.929,people tested,25679080,17957393,7835043,285647,455511,38.01,26.58,11.6,6742,63.89,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA
India,2021-03-10,11285561,22854,18376.857,158189,126,107.714,8177.917,16.561,13.317,114.629,0.091,0.078,1.25,763081,223479877,161.941,0.553,725229,0.526,samples tested,25685011,21034481,4650530,1317105,1295566,1.86,1.52,0.34,939,57.87,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,NA
Turkey,2021-05-15,5106862,11472,12960.143,44537,236,255.857,60551.559,136.022,153.667,528.071,2.798,3.034,0.6,204637,50667653,600.761,2.426,210711,2.498,tests performed,25687427,14895052,10792375,125429,119153,30.46,17.66,12.8,1413,87.04,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.82,NA
Brazil,2021-04-09,13373174,93317,66156,348718,3693,2930.286,62914.994,439.016,311.235,1640.567,17.374,13.786,0.99,NA,NA,NA,NA,NA,NA,no information,25735314,19886870,5848444,754115,728920,12.11,9.36,2.75,3429,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,NA,2.2,75.88,0.765,NA
Spain,2021-05-26,3657886,5007,4565.429,79855,54,41,78235.547,107.091,97.646,1707.954,1.155,0.877,0.97,NA,NA,NA,NA,107557,2.3,tests performed,25745178,17487591,8614678,464314,320299,55.06,37.4,18.43,6851,61.57,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,NA
Canada,2021-06-05,1398719,1349,2049.429,25686,18,33.571,37059.859,35.743,54.301,680.565,0.477,0.889,0.64,58250,35162931,931.662,1.543,73225,1.94,tests performed,25772487,23057551,2714936,375039,373637,68.29,61.09,7.19,9900,73.61,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,NA
